|Drug Name|disease_type|drug_outcome|trial_count|trial_actual_duration|number_of_primary_outcomes_to_measure|number_of_secondary_outcomes_to_measure|number_of_arms|adult|child|has_single_facility|has_us_facility|healthy_volunteers|min_age|max_age|number_of_facilities|enrollment|Spacy_Pregnant_Women_Excluded|LLama3_2_Criteria_Robustness|LLM_GBT_4o_Human_Importance_Ratings|new_therapy_area_Autoimmune|new_therapy_area_Bone|new_therapy_area_Cardiovascular|new_therapy_area_Dermatology|new_therapy_area_Endocrinology|new_therapy_area_Gastrointestinal|new_therapy_area_Genetic and Rare Diseases|new_therapy_area_Hematology|new_therapy_area_Hepatic diseases|new_therapy_area_Infections (bacterial)|new_therapy_area_Infections (viral)|new_therapy_area_Infectious Diseases|new_therapy_area_Metabolic disorders|new_therapy_area_Neurology|new_therapy_area_Neuroscience (non-progressive)|new_therapy_area_Oncology|new_therapy_area_Ophthalmology|new_therapy_area_Other|new_therapy_area_Pain|new_therapy_area_Progressive neurological disorders|new_therapy_area_Psychiatry and Mental Health|new_therapy_area_Respiratory|new_therapy_area_Rheumatology|new_therapy_area_Urology and Reproductive Health|gender_ALL|gender_FEMALE|gender_MALE|total_days_since_first_start|avg_days_since_first_start
1542|pertuzumab|Breast|1|15|26.69047619047619|2.110091743119266|10.719626168224298|2.6422018348623855|1|0|1|1|0|18.0|99.0|57.091743119266056|241.43119266055047|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|7262|484.1333333333333
1543|pexacerfont|Alcohol Dependence|0|1|45.0|16.0|0.0|2.0|1|0|1|1|0|21.0|65.0|1.0|70.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|1385|1385.0
1544|pexacerfont|Anxiety|0|1|45.0|16.0|0.0|2.0|1|0|1|1|0|21.0|65.0|1.0|70.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|1385|1385.0
1545|pexacerfont|Neurological & Mental Health|0|1|23.0|1.0|2.0|3.0|1|0|0|1|0|18.0|65.0|45.0|271.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|False|715|715.0
1546|piclozotan|Parkinson's Disease|0|1||1.0|15.0|2.0|1|0|0|1|0|40.0|85.0|7.0|27.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|370|370.0
1547|pictilisib|Lung, Non-Small Cell|0|1||3.0|10.0|6.0|1|0|0|1|0|18.0|99.0|120.0|501.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1531|1531.0
1548|pinatuzumab vedotin|Lymphoma, Non-Hodgkin's|0|1||3.0|49.0|6.0|1|0|0|1|0|18.0|99.0|41.0|231.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1623|1623.0
1549|pioglitazone|Coronary Artery Disease|1|1|30.0|1.0|12.0|2.0|1|0|0|0|0|18.0|75.0|7.0|63.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|928|928.0
1550|pioglitazone|Diabetic Complications|1|5|54.42857142857143|1.4285714285714286|6.0|2.142857142857143|1|0|1|1|1|27.714285714285715|72.2|1.0|155.57142857142858|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|3091|618.2
1551|pioglitazone|HCV|1|1|11.0|1.0|3.0|1.0|1|0|1|0|0|18.0|99.0|1.0|5.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|350|350.0
1552|pioglitazone|Hypertension|1|1|14.0|1.0|28.0|3.0|1|0|0|0|0|30.0|75.0|13.0|172.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|443|443.0
1553|pioglitazone|Lupus|1|1||9.0|0.0|2.0|1|0|1|1|0|18.0|99.0|1.0|88.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|True|1|1|1853|1853.0
1554|pioglitazone|Obesity|1|1|53.0|1.0|0.0|2.0|1|0|1|1|0|18.0|60.0|1.0|28.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1627|1627.0
1555|pioglitazone|Type 1 Diabetes|1|5|21.133333333333333|1.0666666666666667|9.714285714285714|4.8|1|0|1|1|1|23.933333333333334|72.5|52.8|554.1333333333333|1.0|2.0|1.0|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4065|813.0
1556|pioglitazone|Type 2 Diabetes|1|16|20.386363636363637|2.023529411764706|12.654761904761905|4.971830985915493|1|1|1|1|1|20.023529411764706|69.54166666666667|88.140625|449.5176470588235|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4065|254.0625
1557|pirfenidone|Pulmonary Fibrosis|1|4|18.0|2.2972972972972974|22.551724137931036|2.891891891891892|1|0|0|1|0|40.0|80.20833333333333|77.70270270270271|278.02702702702703|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|5870|1467.5
1558|piritrexim|Bladder|0|1||1.0|0.0|1.0|1|0|0|1|0|18.0|120.0|29.0|40.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1446|1446.0
1559|piritrexim|Renal|0|1||1.0|0.0|1.0|1|0|0|1|0|18.0|120.0|29.0|40.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1446|1446.0
1560|piritrexim|Renal Disease|0|1||1.0|0.0|1.0|1|0|0|1|0|18.0|120.0|29.0|40.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1446|1446.0
1561|piritrexim|Unspecified Cancer|0|1||1.0|0.0|1.0|1|0|0|1|0|18.0|120.0|29.0|40.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1446|1446.0
1562|pomalidomide|Multiple Myeloma|1|23|52.8|1.632183908045977|5.564705882352941|2.3908045977011496|1|0|1|1|0|18.49425287356322|100.0|25.45977011494253|76.44827586206897|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|5793|251.8695652173913
1563|posaconazole|Other Infection|1|1|48.0|1.0|0.0|1.0|1|0|1|1|0|18.0|99.0|1.0|25.0|0.0|2.0|2.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1476|1476.0
1564|pramipexole|Parkinson's Disease|1|1||1.0|2.0|2.0|1|0|1|0|0|20.0|79.0|1.0|74.0|0.0|1.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|360|360.0
1565|pramipexole|Restless Legs Syndrome|1|1|18.0|1.0|1.0|1.0|1|0|1|0|0|18.0|80.0|1.0|109.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|1|1|563|563.0
1566|prasugrel|Acute Coronary Syndromes|1|2|16.77777777777778|1.0|9.0|2.888888888888889|1|0|0|0|0|18.0|75.22222222222223|2.888888888888889|256.8888888888889|1.0|2.0|1.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1721|860.5
1567|prasugrel|Coronary Artery Disease|1|3|8.333333333333334|1.8333333333333333|11.833333333333334|2.5|1|0|1|1|0|18.0|74.5|11.5|141.83333333333334|0.0|2.0|1.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2542|847.3333333333334
1568|prasugrel|Type 1 Diabetes|1|1|9.0|1.0|4.0|2.0|1|0|0|1|0|18.0|74.0|4.0|35.0|1.0|1.0|1.0|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|291|291.0
1569|prasugrel|Type 2 Diabetes|1|1|9.0|1.0|4.0|2.0|1|0|0|1|0|18.0|74.0|4.0|35.0|1.0|1.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|291|291.0
1570|pravastatin|Dyslipidemia|1|3|19.333333333333332|1.3333333333333333|2.0|2.6666666666666665|1|0|1|1|0|20.0|78.33333333333333|11.666666666666666|123.66666666666667|1.0|2.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1415|471.6666666666667
1571|pravastatin|Type 1 Diabetes|1|1|42.0|1.0|1.0|2.0|1|0|1|1|0|21.0|80.0|1.0|36.0|0.0|0.0|0.0|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1293|1293.0
1572|pravastatin|Type 2 Diabetes|1|1|42.0|1.0|1.0|2.0|1|0|1|1|0|21.0|80.0|1.0|36.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1293|1293.0
1573|pregabalin|Diabetic Complications|1|3|15.333333333333334|1.0|29.333333333333332|4.333333333333333|1|0|0|1|0|18.0|75.83333333333333|23.5|272.1666666666667|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1232|410.6666666666667
1574|pregabalin|Epilepsy|1|1|68.0|2.0|14.0|2.0|0|1|0|1|0|1.0|16.0|18.0|65.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|1|1|2056|2056.0
1575|pregabalin|Irritable Bowel Syndrome|1|1|63.0|1.0|11.0|2.0|1|0|0|1|0|18.0|70.0|2.0|85.0|1.0|1.0|1.0|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1933|1933.0
1576|pregabalin|Pain (neuropathic)|1|8|14.333333333333334|1.0|19.6|3.6|1|0|1|1|1|18.272727272727273|76.25|17.09090909090909|174.36363636363637|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|3791|473.875
1577|pregabalin|Pain (nociceptive)|1|7|23.333333333333332|1.0333333333333334|4.181818181818182|2.8|1|0|1|1|0|18.1|78.54545454545455|69.46666666666667|269.5|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|True|1|1|3938|562.5714285714286
1578|pregabalin|Unspecified Cancer|1|1|39.0|1.0|6.0|2.0|1|0|0|0|0|18.0|99.0|8.0|80.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|1203|1203.0
1579|preladenant|CNS, Other|0|2||1.0|16.295774647887324|4.380281690140845|1|0|0|0|0|30.0|99.0||235.49295774647888|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|1|1|1095|547.5
1580|preladenant|Movement Disorders|0|3||1.0273972602739727|15.95890410958904|4.36986301369863|1|0|0|0|0|29.671232876712327|65.0||230.3013698630137|1.0|1.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|1095|365.0
1581|preladenant|Multiple Sclerosis|0|2||1.0|16.295774647887324|4.380281690140845|1|0|0|0|0|30.0|99.0||235.49295774647888|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|1095|547.5
1582|preladenant|Neurological & Mental Health|0|1||2.0|4.0|4.0|1|0|0|0|0|18.0|65.0||46.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1|1|485|485.0
1583|preladenant|Other Autoimmune Related|0|2||1.0|16.295774647887324|4.380281690140845|1|0|0|0|0|30.0|99.0||235.49295774647888|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|1095|547.5
1584|preladenant|Parkinson's Disease|0|3||1.0277777777777777|16.09722222222222|4.375|1|0|0|0|0|30.0|85.0||238.47222222222223|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|2385|795.0
1585|prinomastat|CNS, Other|0|1|27.0|1.0|0.0|1.0|1|1|1|1|0|16.0|99.0|1.0|66.0|0.0|0.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|1|1|839|839.0
1586|prinomastat|Unspecified Solid Tumor|0|1|27.0|1.0|0.0|1.0|1|1|1|1|0|16.0|99.0|1.0|66.0|0.0|0.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|839|839.0
1587|propofol|Arrhythmia|1|1|16.0|1.0|4.0|2.0|1|1|1|0|0|18.0|99.0|1.0|100.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|504|504.0
1588|propofol|Diabetic Complications|1|1|63.0|1.0|2.0|2.0|0|0|1|1|0|75.0|99.0|1.0|52.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1934|1934.0
1589|propofol|Neurological & Mental Health|1|2|63.0|1.0|3.0|2.5|1|0|1|1|0|46.5|90.0|1.0|32.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1|1|3457|1728.5
1590|propofol|Other Pregnancy Related|1|1|26.0|1.0|3.0|2.0|1|0|1|0|0|21.0|99.0|1.0|90.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|False|808|808.0
1591|propofol|Supportive Care|1|6|20.5|1.0|4.4|2.142857142857143|1|1|1|0|1|17.428571428571427|50.0|1.0|82.85714285714286|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|4368|728.0
1592|quilizumab|Atopic Dermatitis|0|1|10.0|3.0|2.0|2.0|1|0|0|0|0|18.0|75.0|3.0|32.0|0.0|0.0|0.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|320|320.0
1593|radafaxine|Neurological & Mental Health|0|3|25.333333333333332|1.0|1.0|1.0|1|0|0|1|0|18.0|64.0|23.666666666666668|426.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1|1|1507|502.3333333333333
1594|radiprodil|Epilepsy|0|1||4.0|14.0|1.0|0|1|1|0|0|2.0|14.0|1.0|3.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|1|1|302|302.0
1595|ramelteon|Insomnia|1|1||1.0|8.0|2.0|1|0|0|1|0|55.0|99.0|72.0|74.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|True|1|1|498|498.0
1596|ramelteon|Neurological & Mental Health|1|1||2.0|1.0|2.0|0|0|1|1|0|65.0|99.0|1.0|80.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1|1|824|824.0
1597|ramipril|Hypertension|1|3|20.0|1.0|10.0|3.0|1|0|1|1|0|22.0|75.0|5.0|72.0|0.0|2.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|2483|827.6666666666666
1598|ramipril|Other Heart Disease/Failure|1|1|21.0|1.0|10.0|3.0|1|0|0|0|0|18.0|99.0|16.0|123.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|654|654.0
1599|ramipril|Other Infection|1|1|14.0|1.0|28.0|3.0|1|0|0|0|0|30.0|75.0|13.0|172.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|443|443.0
1600|ramipril|Type 2 Diabetes|1|1||1.0|1.0|2.0|1|0|1|0|0|18.0|99.0|1.0|31.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|588|588.0
1601|ranibizumab|Age-Related Macular Degeneration|1|29|21.3768115942029|1.9052631578947368|3.935483870967742|4.4526315789473685|1|0|1|1|1|39.67368421052632|97.28571428571429|41.46808510638298|154.58947368421053|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|5790|199.6551724137931
1602|ranibizumab|Diabetic Complications|1|12|24.964285714285715|2.5|3.225806451612903|3.0625|1|0|1|1|1|18.0|82.5|27.0|148.28125|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|3927|327.25
1603|ranibizumab|Diabetic Retinopathy|1|4|26.454545454545453|2.909090909090909|1.5454545454545454|3.272727272727273|1|0|1|1|1|18.0|80.0|33.0|172.27272727272728|0.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|2846|711.5
1604|ranibizumab|Retinal Vein Occlusion|1|2|42.0|1.0|3.0|2.0|1|0|1|1|0|18.0|90.0|1.0|19.5|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|1|1|2041|1020.5
1605|ranitidine|Breast|0|1||1.0|0.0|1.0|1|0|1|1|0|18.0|99.0|1.0|24.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|True|False|2068|2068.0
1606|ranitidine|Leukemia, Chronic Lymphocytic|0|1||1.0|4.0|1.0|1|1|0|1|0|16.0|99.0|17.0|14.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|251|251.0
1607|ranitidine|Lymphoma, Non-Hodgkin's|0|1||1.0|4.0|1.0|1|1|0|1|0|16.0|99.0|17.0|14.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|251|251.0
1608|ranitidine|Renal|0|1|84.0|1.0|1.0|1.0|1|0|1|1|0|18.0|99.0|1.0|102.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|2542|2542.0
1609|ranitidine|Renal Disease|0|1|84.0|1.0|1.0|1.0|1|0|1|1|0|18.0|99.0|1.0|102.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|2542|2542.0
1610|ranitidine|Unspecified Cancer|0|1||1.0|4.0|1.0|1|1|0|1|0|16.0|99.0|17.0|14.0|0.0|1.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|251|251.0
1611|ranolazine|Acute Coronary Syndromes|1|3|23.0|1.0|4.666666666666667|2.0|1|0|1|1|0|18.0|99.0|1.0|27.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1293|431.0
1612|ranolazine|Other Heart Disease/Failure|1|2|34.0|1.5|1.5|1.5|1|1|1|1|0|18.0|99.0|1.0|13.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|3913|1956.5
1613|rapastinel|Neurological & Mental Health|0|1||2.0|2.0|2.0|1|0|0|1|0|18.0|65.0|17.0|138.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1|1|553|553.0
1614|rasagiline|Parkinson's Disease|1|1||2.0|2.0|2.0|1|0|1|1|0|40.0|77.0|1.0|96.0|1.0|2.0|2.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|2338|2338.0
1615|rasburicase|Hyperuricemia/Gout|1|1|33.0|1.0|0.0|2.0|1|0|1|1|0|18.0|99.0|1.0|26.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1019|1019.0
1616|rebimastat|Metastatic Cancer|0|1|50.0|1.0|2.0|2.0|1|1|1|1|0|18.0|99.0|1.0|68.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1538|1538.0
1617|rebimastat|Prostate|0|2|42.714285714285715|1.0|2.857142857142857|2.0|1|1|1|1|0|18.0|99.0|1.0|60.285714285714285|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|True|1568|784.0
1618|rebimastat|Unspecified Solid Tumor|0|1|24.0|1.0|0.0|1.0|1|1|0|1|0|16.0|99.0|3.0|59.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|True|1|1|746|746.0
1619|reldesemtiv|Amyotrophic Lateral Sclerosis|0|1||1.0|2.0|4.0|1|0|0|1|0|18.0|80.0|64.0|458.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|591|591.0
1620|reldesemtiv|Chronic Obstructive Pulmonary Disease|0|1||1.0|25.0|2.0|1|0|0|1|0|40.0|75.0|2.0|46.0|0.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|708|708.0
1621|remdesivir|Other Infection|1|1||2.0|8.0|2.0|1|0|0|1|0|18.0|99.0|10.0|44.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|168|168.0
1622|remifentanil|Pain (nociceptive)|1|1|27.0|1.0|1.0|2.0|1|0|1|1|1|18.0|45.0|1.0|10.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|True|835|835.0
1623|remifentanil|Respiratory Infections|1|1||10.0|8.0|2.0|1|0|1|0|0|18.0|99.0|1.0|24.0|0.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|True|1|1|1146|1146.0
1624|remifentanil|Supportive Care|1|3|16.0|1.0|4.5|2.3333333333333335|1|0|1|0|0|19.0|65.0|1.0|86.66666666666667|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|2695|898.3333333333334
1625|resveratrol|Alzheimer's Disease|0|1|22.0|2.0|2.0|2.0|1|0|0|1|0|50.0|99.0|26.0|119.0|0.0|1.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|True|1|1|685|685.0
1626|resveratrol|Anti-aging (dermatology)|0|1|35.0|1.0|4.0|3.0|0|0|1|1|0|65.0|99.0|1.0|60.0|0.0|2.0|0.0|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1080|1080.0
1627|resveratrol|Diabetic Complications|0|3|19.0|3.6666666666666665|3.6666666666666665|1.6666666666666667|1|0|1|1|1|32.666666666666664|58.333333333333336|1.0|17.333333333333332|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|3471|1157.0
1628|resveratrol|Dyslipidemia|0|1|23.0|1.0|1.0|2.0|1|0|1|0|1|23.0|60.0|1.0|8.0|0.0|0.0|0.0|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|716|716.0
1629|resveratrol|Obesity|0|2|34.5|1.5|2.5|2.0|1|0|1|0|1|19.5|60.0|1.0|24.5|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|1354|677.0
1630|resveratrol|Other Bone Failure/Loss|0|1||1.0|1.0|2.0|1|0|1|1|0|18.0|70.0|1.0|6.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|True|1|1|487|487.0
1631|resveratrol|Other Genetic Failure/Mutation|0|3|16.0|1.0|7.333333333333333|1.6666666666666667|1|1|1|1|0|17.333333333333332|99.0|2.0|25.666666666666668|0.0|0.0|0.0|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|4731|1577.0
1632|resveratrol|Other Infection|0|1||1.0|5.0|2.0|1|0|1|1|0|45.0|99.0|1.0|105.0|1.0|2.0|0.0|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1|1|169|169.0
1633|resveratrol|Pain (nociceptive)|0|1|8.0|2.0|4.0|2.0|1|0|1|1|1|18.0|35.0|1.0|12.0|0.0|0.0|0.0|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|True|1|1|260|260.0
1634|resveratrol|Type 1 Diabetes|0|1|39.0|1.0|4.0|2.0|1|0|1|0|1|21.0|55.0|1.0|36.0|0.0|0.0|0.0|True|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|False|True|1204|1204.0
1635|resveratrol|Type 2 Diabetes|0|3|27.0|1.3333333333333333|7.0|1.6666666666666667|1|0|1|1|1|32.0|60.0|1.0|26.0|1.0|2.0|1.0|False|False|False|False|False|False|False|False|False|False|False|False|True|False|False|False|False|False|False|False|False|False|False|False|True|1|1|3579|1193.0
